id,visitAreaNm,radNmAddr,visitAreaTypeCd,hashtags,time,contact,info,fare,description,imageUrl
356,제주엠리조트,제주특별자치도 서귀포시 중산간서로157번길 28-6 제주M리조트,숙소,,,,"TV, 동물농장, 드라이기, 목욕시설, 방방장, 베이커리, 세면도구, 세미나실, 수영장, 취사용품, 화원, 주차 불가, 조리 가능, 픽업서비스 불가",157000,"제주엠리조트는 제주 올레길 7-1코스 엉또폭포 근처에 있다. 가족형 리조트로 말, 염소, 돼지, 토끼 등 동물체험과 꽃과 나무를 감상하는 사랑화원으로 구성된 엉또프랜즈를 운영하며, 어린이풀 수영장, 방방장이 있다. 리조트와 함께 베이커리카페인 엉또카페, 엉또 흑돼지를 운영한다. 전 객실 먼 바다 뷰로 편백나무 침대와 가구를 사용하며 전기밥솥, 전자레인지 등 간단한 취사 시설이 있고, 유아 욕조를 대여할 수 있다. 자녀와 함께하기 좋은 가성비 숙소로 알려져 있다. 주변 여행지로 엉또폭포, 고근산 등이 있다.",http://tong.visitkorea.or.kr/cms/resource/34/2926934_image2_1.jpg
357,제주901,제주특별자치도 제주시 1100로 2977-10,숙소,,,,"TV, [카페] 수요일~일요일 09:00~18:00, 드라이기, 목욕시설, 욕조, 주차 가능, 조리 불가, 픽업서비스 불가",130000,"제주 901은 한라산 자락에 위치한 숙박시설로 자연과 가까운 곳에 자리하여 웰니스 관광지로 알려져 있다. 이곳은 아늑한 숙박공간 ‘스테이’와 건강한 비건음식을 제공하는 비건카페를 이용할 수 있다. 숙소의 내부는 퀸사이즈 침대와 개인 화장실, 거실엔 테이블과 미니 냉장고가 비치되어 있다. 침대 머리 위 천창으로 밤하늘을 볼 수 있고 큰 창으로 제주의 자연을 몸으로 느낄 수 있다. 또한 제주 901은 요가와 명상, 힐링특강 등 지친 일상에서 벗어나 쉬며 나를 돌볼 수 있는 다양한 웰니스 프로그램을 진행한다.",http://tong.visitkorea.or.kr/cms/resource/85/2931685_image2_1.jpeg
358,제주901,제주특별자치도 제주시 1100로 2977-10,숙소,,,,"TV, [카페] 수요일~일요일 09:00~18:00, 드라이기, 목욕시설, 욕조, 주차 가능, 조리 불가, 픽업서비스 불가",130000,"제주 901은 한라산 자락에 위치한 숙박시설로 자연과 가까운 곳에 자리하여 웰니스 관광지로 알려져 있다. 이곳은 아늑한 숙박공간 ‘스테이’와 건강한 비건음식을 제공하는 비건카페를 이용할 수 있다. 숙소의 내부는 퀸사이즈 침대와 개인 화장실, 거실엔 테이블과 미니 냉장고가 비치되어 있다. 침대 머리 위 천창으로 밤하늘을 볼 수 있고 큰 창으로 제주의 자연을 몸으로 느낄 수 있다. 또한 제주 901은 요가와 명상, 힐링특강 등 지친 일상에서 벗어나 쉬며 나를 돌볼 수 있는 다양한 웰니스 프로그램을 진행한다.",http://tong.visitkorea.or.kr/cms/resource/85/2931685_image2_1.jpeg
359,제주901,제주특별자치도 제주시 1100로 2977-10,숙소,,,,"TV, [카페] 수요일~일요일 09:00~18:00, 드라이기, 목욕시설, 욕조, 주차 가능, 조리 불가, 픽업서비스 불가",130000,"제주 901은 한라산 자락에 위치한 숙박시설로 자연과 가까운 곳에 자리하여 웰니스 관광지로 알려져 있다. 이곳은 아늑한 숙박공간 ‘스테이’와 건강한 비건음식을 제공하는 비건카페를 이용할 수 있다. 숙소의 내부는 퀸사이즈 침대와 개인 화장실, 거실엔 테이블과 미니 냉장고가 비치되어 있다. 침대 머리 위 천창으로 밤하늘을 볼 수 있고 큰 창으로 제주의 자연을 몸으로 느낄 수 있다. 또한 제주 901은 요가와 명상, 힐링특강 등 지친 일상에서 벗어나 쉬며 나를 돌볼 수 있는 다양한 웰니스 프로그램을 진행한다.",http://tong.visitkorea.or.kr/cms/resource/85/2931685_image2_1.jpeg
360,제주901,제주특별자치도 제주시 1100로 2977-10,숙소,,,,"TV, [카페] 수요일~일요일 09:00~18:00, 드라이기, 목욕시설, 욕조, 주차 가능, 조리 불가, 픽업서비스 불가",130000,"제주 901은 한라산 자락에 위치한 숙박시설로 자연과 가까운 곳에 자리하여 웰니스 관광지로 알려져 있다. 이곳은 아늑한 숙박공간 ‘스테이’와 건강한 비건음식을 제공하는 비건카페를 이용할 수 있다. 숙소의 내부는 퀸사이즈 침대와 개인 화장실, 거실엔 테이블과 미니 냉장고가 비치되어 있다. 침대 머리 위 천창으로 밤하늘을 볼 수 있고 큰 창으로 제주의 자연을 몸으로 느낄 수 있다. 또한 제주 901은 요가와 명상, 힐링특강 등 지친 일상에서 벗어나 쉬며 나를 돌볼 수 있는 다양한 웰니스 프로그램을 진행한다.",http://tong.visitkorea.or.kr/cms/resource/85/2931685_image2_1.jpeg
361,에코랜드 호텔,제주특별자치도 제주시 번영로 1278-169,숙소,,,,"TV, 갤러리 카페, 공용PC실, 공용샤워실, 노래방, 드라이기, 레스토랑 (조, 목욕시설, 비즈니스센터, 사계절 온수 수영장 (인피니티풀, 석식), 세면도구, 세미나실, 스낵바, 실내풀), 에코랜드 테마파크 (도보연결), 욕조, 중, 취사용품, 키즈공간, 패밀리풀, 해물포차 첨범, 휘트니스 센터, 주차 가능, 조리 불가, 픽업서비스 불가",450000,"제주가 숨겨둔 신비로운 숲, 곶자왈 속에 위치한 에코랜드 호텔은 청정 제주에서의 색다른 경험과 최고의 가치를 선사하는 호텔이다. 제주의 푸른 하늘과 햇살이 가득 담긴 49개의 스위트 객실을 포함한 총 200개의 객실을 갖춘 유럽 캐슬 분위기의 이색적인 호텔이다. 원시 자연 그대로의 숲과 넓고 아름다운 호수에 둘러싸여 있어 자연과 하나 되는 특별한 경험을 할 수 있다. 호수 위를 가로지르는 국내 최대 규모의 연결 다리를 건너면 만날 수 있는 수영장과 레스토랑, 그리고 다양한 부대시설이 있다. 부지 내에 함께 자리하고 있는 에코랜드 테마파크와 국내 최초 무농약 친환경 코스인 에코랜드 골프클럽 또한 함께 즐길 수 있다.",http://tong.visitkorea.or.kr/cms/resource/47/2948147_image2_1.png
362,에코랜드 호텔,제주특별자치도 제주시 번영로 1278-169,숙소,,,,"TV, 갤러리 카페, 공용PC실, 공용샤워실, 노래방, 드라이기, 레스토랑 (조, 목욕시설, 비즈니스센터, 사계절 온수 수영장 (인피니티풀, 석식), 세면도구, 세미나실, 스낵바, 실내풀), 에코랜드 테마파크 (도보연결), 욕조, 중, 취사용품, 키즈공간, 패밀리풀, 해물포차 첨범, 휘트니스 센터, 주차 가능, 조리 불가, 픽업서비스 불가",450000,"제주가 숨겨둔 신비로운 숲, 곶자왈 속에 위치한 에코랜드 호텔은 청정 제주에서의 색다른 경험과 최고의 가치를 선사하는 호텔이다. 제주의 푸른 하늘과 햇살이 가득 담긴 49개의 스위트 객실을 포함한 총 200개의 객실을 갖춘 유럽 캐슬 분위기의 이색적인 호텔이다. 원시 자연 그대로의 숲과 넓고 아름다운 호수에 둘러싸여 있어 자연과 하나 되는 특별한 경험을 할 수 있다. 호수 위를 가로지르는 국내 최대 규모의 연결 다리를 건너면 만날 수 있는 수영장과 레스토랑, 그리고 다양한 부대시설이 있다. 부지 내에 함께 자리하고 있는 에코랜드 테마파크와 국내 최초 무농약 친환경 코스인 에코랜드 골프클럽 또한 함께 즐길 수 있다.",http://tong.visitkorea.or.kr/cms/resource/47/2948147_image2_1.png
363,에코랜드 호텔,제주특별자치도 제주시 번영로 1278-169,숙소,,,,"TV, 갤러리 카페, 공용PC실, 공용샤워실, 노래방, 드라이기, 레스토랑 (조, 목욕시설, 비즈니스센터, 사계절 온수 수영장 (인피니티풀, 석식), 세면도구, 세미나실, 스낵바, 실내풀), 에코랜드 테마파크 (도보연결), 욕조, 중, 취사용품, 키즈공간, 패밀리풀, 해물포차 첨범, 휘트니스 센터, 주차 가능, 조리 불가, 픽업서비스 불가",480000,"제주가 숨겨둔 신비로운 숲, 곶자왈 속에 위치한 에코랜드 호텔은 청정 제주에서의 색다른 경험과 최고의 가치를 선사하는 호텔이다. 제주의 푸른 하늘과 햇살이 가득 담긴 49개의 스위트 객실을 포함한 총 200개의 객실을 갖춘 유럽 캐슬 분위기의 이색적인 호텔이다. 원시 자연 그대로의 숲과 넓고 아름다운 호수에 둘러싸여 있어 자연과 하나 되는 특별한 경험을 할 수 있다. 호수 위를 가로지르는 국내 최대 규모의 연결 다리를 건너면 만날 수 있는 수영장과 레스토랑, 그리고 다양한 부대시설이 있다. 부지 내에 함께 자리하고 있는 에코랜드 테마파크와 국내 최초 무농약 친환경 코스인 에코랜드 골프클럽 또한 함께 즐길 수 있다.",http://tong.visitkorea.or.kr/cms/resource/47/2948147_image2_1.png
364,블라제 리조트[한국관광 품질인증/Korea Quality],제주특별자치도 서귀포시 녹산로 274,숙소,,,(+82) 064-787-2588,"TV, 노래방, 드라이기, 목욕시설, 세면도구, 있음, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",220000,"블라제 리조트는 유채꽃과 벚꽃이 어우러져 환상적인 드라이브 코스로 유명한 제주도 표선면 녹산로에 위치한 개별 독채형 펜션이다. 숲속 오솔길, 돌담샷, 오름샷 등 곳곳이 포토존으로, 웨딩촬영 명소로도 유명하다. 각 개별동은 방 2개 타입부터 방 4개 타입까지 있어 가족부터 단체까지 숙박이 가능하다. 펜션 곳곳에 그네, 미끄럼틀 등 놀이시설, 꽃밭 산책로가 있고, 대형 강당 및 단체식사가 가능한 식당도 있다.",http://tong.visitkorea.or.kr/cms/resource/19/2949019_image2_1.jpg
365,블라제 리조트[한국관광 품질인증/Korea Quality],제주특별자치도 서귀포시 녹산로 274,숙소,,,(+82) 064-787-2588,"TV, 노래방, 드라이기, 목욕시설, 세면도구, 있음, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",440000,"블라제 리조트는 유채꽃과 벚꽃이 어우러져 환상적인 드라이브 코스로 유명한 제주도 표선면 녹산로에 위치한 개별 독채형 펜션이다. 숲속 오솔길, 돌담샷, 오름샷 등 곳곳이 포토존으로, 웨딩촬영 명소로도 유명하다. 각 개별동은 방 2개 타입부터 방 4개 타입까지 있어 가족부터 단체까지 숙박이 가능하다. 펜션 곳곳에 그네, 미끄럼틀 등 놀이시설, 꽃밭 산책로가 있고, 대형 강당 및 단체식사가 가능한 식당도 있다.",http://tong.visitkorea.or.kr/cms/resource/19/2949019_image2_1.jpg
366,블라제 리조트[한국관광 품질인증/Korea Quality],제주특별자치도 서귀포시 녹산로 274,숙소,,,(+82) 064-787-2588,"TV, 노래방, 드라이기, 목욕시설, 세면도구, 있음, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",330000,"블라제 리조트는 유채꽃과 벚꽃이 어우러져 환상적인 드라이브 코스로 유명한 제주도 표선면 녹산로에 위치한 개별 독채형 펜션이다. 숲속 오솔길, 돌담샷, 오름샷 등 곳곳이 포토존으로, 웨딩촬영 명소로도 유명하다. 각 개별동은 방 2개 타입부터 방 4개 타입까지 있어 가족부터 단체까지 숙박이 가능하다. 펜션 곳곳에 그네, 미끄럼틀 등 놀이시설, 꽃밭 산책로가 있고, 대형 강당 및 단체식사가 가능한 식당도 있다.",http://tong.visitkorea.or.kr/cms/resource/19/2949019_image2_1.jpg
367,물결그림,제주특별자치도 제주시 함덕5길 8-7,숙소,,,,"PC, TV, 드라이기, 목욕시설, 세면도구, 욕조, 취사용품, 주차 가능, 조리 가능, 픽업서비스 불가",550000,"[ 2022년 제주에서 가장 아름다운집(곱들락한집) 수상 ] ,제주 함덕리 마을 안 아늑한 집에 물의 마당을 품은 숙소다. 물의 마당은 한 폭의 캔버스가 되어 자연과 집, 그리고 사람의 모습을 담아낸다. 고요한 시선으로 햇빛과 달빛에 반짝이는 은결을 느낄 수 있는 시간을 보낼 수 있다. 제주의 바다, 햇살, 달빛, 바람의 결을 온전히 담아내는 공간이다. 전통과 현대적인 요소가 조화를 이루며 지루하지 않은 다채로운 집으로 창밖을 바라보며 마음의 여유를 느끼며 온전한 쉼에 다다를 수 있다. 옛 공간의 결을 살린 툇마루와 한지 조명의 아늑한 속에서 따뜻한 티를 마시며 도란도란 이야기를 나누기 좋다. 청안한 밤과 예쁜 꿈을 이룰 수 있는 특별한 공간에 초대한다.",http://tong.visitkorea.or.kr/cms/resource/94/2991094_image2_1.jpg
368,금단영[한국관광 품질인증/Korea Quality],제주특별자치도 제주시 한경면 일주서로 4466,숙소,,,(+82) 010-8716-1579,"TV, 드라이기, 목욕시설, 세면도구, 세탁실, 여름철 야외 수영장, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",99000,"금단영 펜션은 ""부자 되고 행복하라""는 메시지의 이름을 가진 제주 해안 도로변에 위치한 단독 가족펜션이다. 금단영은 자연을 사랑하는 펜션으로 가스 및 기름보일러는 사용하지 않고 모든 냉, 난방을 태양광과 공기열 히트펌프로 운영하는 착한 펜션이다. 실내 객실은 기본 방 2개에 넓은 거실이 있어 2인 커플부터 아이가 있는 가족까지 다양한 인원이 널찍한 공간에서 즐길 수 있는 공간을 가지고 있다.  일몰과 에메랄드 빛 바다로 유명한 비양도의 환상적인 저녁노을을 감상할 수 있다.  노을이 지는 예쁜 날에는 야외 바베큐 공간에서 맛있는 음식과 함께 풍차가 있는 해변의 뷰를 바라보며 추억을 남기기도 가능하다.",http://tong.visitkorea.or.kr/cms/resource/05/3044805_image2_1.jpg
369,금단영[한국관광 품질인증/Korea Quality],제주특별자치도 제주시 한경면 일주서로 4466,숙소,,,(+82) 010-8716-1579,"TV, 드라이기, 목욕시설, 세면도구, 세탁실, 여름철 야외 수영장, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",99000,"금단영 펜션은 ""부자 되고 행복하라""는 메시지의 이름을 가진 제주 해안 도로변에 위치한 단독 가족펜션이다. 금단영은 자연을 사랑하는 펜션으로 가스 및 기름보일러는 사용하지 않고 모든 냉, 난방을 태양광과 공기열 히트펌프로 운영하는 착한 펜션이다. 실내 객실은 기본 방 2개에 넓은 거실이 있어 2인 커플부터 아이가 있는 가족까지 다양한 인원이 널찍한 공간에서 즐길 수 있는 공간을 가지고 있다.  일몰과 에메랄드 빛 바다로 유명한 비양도의 환상적인 저녁노을을 감상할 수 있다.  노을이 지는 예쁜 날에는 야외 바베큐 공간에서 맛있는 음식과 함께 풍차가 있는 해변의 뷰를 바라보며 추억을 남기기도 가능하다.",http://tong.visitkorea.or.kr/cms/resource/05/3044805_image2_1.jpg
370,금단영[한국관광 품질인증/Korea Quality],제주특별자치도 제주시 한경면 일주서로 4466,숙소,,,(+82) 010-8716-1579,"TV, 드라이기, 목욕시설, 세면도구, 세탁실, 여름철 야외 수영장, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",99000,"금단영 펜션은 ""부자 되고 행복하라""는 메시지의 이름을 가진 제주 해안 도로변에 위치한 단독 가족펜션이다. 금단영은 자연을 사랑하는 펜션으로 가스 및 기름보일러는 사용하지 않고 모든 냉, 난방을 태양광과 공기열 히트펌프로 운영하는 착한 펜션이다. 실내 객실은 기본 방 2개에 넓은 거실이 있어 2인 커플부터 아이가 있는 가족까지 다양한 인원이 널찍한 공간에서 즐길 수 있는 공간을 가지고 있다.  일몰과 에메랄드 빛 바다로 유명한 비양도의 환상적인 저녁노을을 감상할 수 있다.  노을이 지는 예쁜 날에는 야외 바베큐 공간에서 맛있는 음식과 함께 풍차가 있는 해변의 뷰를 바라보며 추억을 남기기도 가능하다.",http://tong.visitkorea.or.kr/cms/resource/05/3044805_image2_1.jpg
371,금단영[한국관광 품질인증/Korea Quality],제주특별자치도 제주시 한경면 일주서로 4466,숙소,,,(+82) 010-8716-1579,"TV, 드라이기, 목욕시설, 세면도구, 세탁실, 여름철 야외 수영장, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",99000,"금단영 펜션은 ""부자 되고 행복하라""는 메시지의 이름을 가진 제주 해안 도로변에 위치한 단독 가족펜션이다. 금단영은 자연을 사랑하는 펜션으로 가스 및 기름보일러는 사용하지 않고 모든 냉, 난방을 태양광과 공기열 히트펌프로 운영하는 착한 펜션이다. 실내 객실은 기본 방 2개에 넓은 거실이 있어 2인 커플부터 아이가 있는 가족까지 다양한 인원이 널찍한 공간에서 즐길 수 있는 공간을 가지고 있다.  일몰과 에메랄드 빛 바다로 유명한 비양도의 환상적인 저녁노을을 감상할 수 있다.  노을이 지는 예쁜 날에는 야외 바베큐 공간에서 맛있는 음식과 함께 풍차가 있는 해변의 뷰를 바라보며 추억을 남기기도 가능하다.",http://tong.visitkorea.or.kr/cms/resource/05/3044805_image2_1.jpg
372,금단영[한국관광 품질인증/Korea Quality],제주특별자치도 제주시 한경면 일주서로 4466,숙소,,,(+82) 010-8716-1579,"TV, 드라이기, 목욕시설, 세면도구, 세탁실, 여름철 야외 수영장, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",99000,"금단영 펜션은 ""부자 되고 행복하라""는 메시지의 이름을 가진 제주 해안 도로변에 위치한 단독 가족펜션이다. 금단영은 자연을 사랑하는 펜션으로 가스 및 기름보일러는 사용하지 않고 모든 냉, 난방을 태양광과 공기열 히트펌프로 운영하는 착한 펜션이다. 실내 객실은 기본 방 2개에 넓은 거실이 있어 2인 커플부터 아이가 있는 가족까지 다양한 인원이 널찍한 공간에서 즐길 수 있는 공간을 가지고 있다.  일몰과 에메랄드 빛 바다로 유명한 비양도의 환상적인 저녁노을을 감상할 수 있다.  노을이 지는 예쁜 날에는 야외 바베큐 공간에서 맛있는 음식과 함께 풍차가 있는 해변의 뷰를 바라보며 추억을 남기기도 가능하다.",http://tong.visitkorea.or.kr/cms/resource/05/3044805_image2_1.jpg
373,금단영[한국관광 품질인증/Korea Quality],제주특별자치도 제주시 한경면 일주서로 4466,숙소,,,(+82) 010-8716-1579,"TV, 드라이기, 목욕시설, 세면도구, 세탁실, 여름철 야외 수영장, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",179000,"금단영 펜션은 ""부자 되고 행복하라""는 메시지의 이름을 가진 제주 해안 도로변에 위치한 단독 가족펜션이다. 금단영은 자연을 사랑하는 펜션으로 가스 및 기름보일러는 사용하지 않고 모든 냉, 난방을 태양광과 공기열 히트펌프로 운영하는 착한 펜션이다. 실내 객실은 기본 방 2개에 넓은 거실이 있어 2인 커플부터 아이가 있는 가족까지 다양한 인원이 널찍한 공간에서 즐길 수 있는 공간을 가지고 있다.  일몰과 에메랄드 빛 바다로 유명한 비양도의 환상적인 저녁노을을 감상할 수 있다.  노을이 지는 예쁜 날에는 야외 바베큐 공간에서 맛있는 음식과 함께 풍차가 있는 해변의 뷰를 바라보며 추억을 남기기도 가능하다.",http://tong.visitkorea.or.kr/cms/resource/05/3044805_image2_1.jpg
374,금단영[한국관광 품질인증/Korea Quality],제주특별자치도 제주시 한경면 일주서로 4466,숙소,,,(+82) 010-8716-1579,"TV, 드라이기, 목욕시설, 세면도구, 세탁실, 여름철 야외 수영장, 취사용품, 편의점, 주차 가능, 조리 가능, 픽업서비스 불가",99000,"금단영 펜션은 ""부자 되고 행복하라""는 메시지의 이름을 가진 제주 해안 도로변에 위치한 단독 가족펜션이다. 금단영은 자연을 사랑하는 펜션으로 가스 및 기름보일러는 사용하지 않고 모든 냉, 난방을 태양광과 공기열 히트펌프로 운영하는 착한 펜션이다. 실내 객실은 기본 방 2개에 넓은 거실이 있어 2인 커플부터 아이가 있는 가족까지 다양한 인원이 널찍한 공간에서 즐길 수 있는 공간을 가지고 있다.  일몰과 에메랄드 빛 바다로 유명한 비양도의 환상적인 저녁노을을 감상할 수 있다.  노을이 지는 예쁜 날에는 야외 바베큐 공간에서 맛있는 음식과 함께 풍차가 있는 해변의 뷰를 바라보며 추억을 남기기도 가능하다.",http://tong.visitkorea.or.kr/cms/resource/05/3044805_image2_1.jpg
375,발트하우스,제주특별자치도 서귀포시 표선면 번영로 3361-26,숙소,,,,"TV, 개별 바비큐, 개별 자쿠지, 드라이기, 목욕시설, 세면도구, 욕조, 자전거대여, 취사용품, 카페 이오스, 주차 가능, 조리 가능, 픽업서비스 불가",180000,"‘건축이 하나의 작품으로 탄생하다’,발트하우스(Waldhaus)는 마치 유럽의 한가운데로 들어와 있는 듯, 작은 숲속 마을을 느낄 수 있다. 언제, 어디서, 누구와 함께 보아도 한 폭의 명화 같은 동화마을이다. 3동의 독채 모두 각각의 특징과 멋이 살아있어, 방문할 때마다 새로움과 신비함을 느껴볼 수 있다. 발트하우스는 일반 펜션이 아닌 조각가의 열정과 고풍스러운 창작 세계를 빗대어 만든 하나의 예술 작품으로, 이전까지 한번도 보지 못한 감동을 느껴볼 수 있다. 펜션 이용객은 푸른 정원에 있는 에메랄드 워터풀 및 실개천과 바로 앞에 위치한 고품격 엔티크 카페 ‘이오스’를 마음껏 누릴 수 있다. 숙소 주변에는 제주의 유명 관광지인 허브농원, 해비치 호텔&골프 리조트, 제석오름, 표선 해수욕장, 성산일출봉, 섭지코지, 성산포항(우도)등이 10분 거리 이내에 위치해 있다.",http://tong.visitkorea.or.kr/cms/resource/58/3082058_image2_1.jpg
376,발트하우스,제주특별자치도 서귀포시 표선면 번영로 3361-26,숙소,,,,"TV, 개별 바비큐, 개별 자쿠지, 드라이기, 목욕시설, 세면도구, 욕조, 자전거대여, 취사용품, 카페 이오스, 주차 가능, 조리 가능, 픽업서비스 불가",180000,"‘건축이 하나의 작품으로 탄생하다’,발트하우스(Waldhaus)는 마치 유럽의 한가운데로 들어와 있는 듯, 작은 숲속 마을을 느낄 수 있다. 언제, 어디서, 누구와 함께 보아도 한 폭의 명화 같은 동화마을이다. 3동의 독채 모두 각각의 특징과 멋이 살아있어, 방문할 때마다 새로움과 신비함을 느껴볼 수 있다. 발트하우스는 일반 펜션이 아닌 조각가의 열정과 고풍스러운 창작 세계를 빗대어 만든 하나의 예술 작품으로, 이전까지 한번도 보지 못한 감동을 느껴볼 수 있다. 펜션 이용객은 푸른 정원에 있는 에메랄드 워터풀 및 실개천과 바로 앞에 위치한 고품격 엔티크 카페 ‘이오스’를 마음껏 누릴 수 있다. 숙소 주변에는 제주의 유명 관광지인 허브농원, 해비치 호텔&골프 리조트, 제석오름, 표선 해수욕장, 성산일출봉, 섭지코지, 성산포항(우도)등이 10분 거리 이내에 위치해 있다.",http://tong.visitkorea.or.kr/cms/resource/58/3082058_image2_1.jpg
377,발트하우스,제주특별자치도 서귀포시 표선면 번영로 3361-26,숙소,,,,"TV, 개별 바비큐, 개별 자쿠지, 드라이기, 목욕시설, 세면도구, 욕조, 자전거대여, 취사용품, 카페 이오스, 주차 가능, 조리 가능, 픽업서비스 불가",180000,"‘건축이 하나의 작품으로 탄생하다’,발트하우스(Waldhaus)는 마치 유럽의 한가운데로 들어와 있는 듯, 작은 숲속 마을을 느낄 수 있다. 언제, 어디서, 누구와 함께 보아도 한 폭의 명화 같은 동화마을이다. 3동의 독채 모두 각각의 특징과 멋이 살아있어, 방문할 때마다 새로움과 신비함을 느껴볼 수 있다. 발트하우스는 일반 펜션이 아닌 조각가의 열정과 고풍스러운 창작 세계를 빗대어 만든 하나의 예술 작품으로, 이전까지 한번도 보지 못한 감동을 느껴볼 수 있다. 펜션 이용객은 푸른 정원에 있는 에메랄드 워터풀 및 실개천과 바로 앞에 위치한 고품격 엔티크 카페 ‘이오스’를 마음껏 누릴 수 있다. 숙소 주변에는 제주의 유명 관광지인 허브농원, 해비치 호텔&골프 리조트, 제석오름, 표선 해수욕장, 성산일출봉, 섭지코지, 성산포항(우도)등이 10분 거리 이내에 위치해 있다.",http://tong.visitkorea.or.kr/cms/resource/58/3082058_image2_1.jpg
378,JW 메리어트 제주 리조트 & 스파,제주특별자치도 서귀포시 태평로 152 (호근동),숙소,,,,"TV, 드라이기, 목욕시설, 사우나실, 세면도구, 스포츠시설, 욕조, 휘트니스센터, 주차 가능, 조리 불가, 픽업서비스 불가",1300000,"객관적인 사실만을제주의 바다를 마주한 JW 메리어트 제주 리조트 & 스파는 제주 국제공항에서 50분 거리에 위치하고 있다. 서귀포 매일올레시장과 산방산, 성산일출봉 등 자연경관 가까이 자리 잡은 JW 메리어트 제주에서 진정한 휴식을 즐겨보길 바란다. 올데이 다이닝 레스토랑 아일랜드 키친에서 브런치 로열과 함께 여유롭게 하루를 시작하고, 더 라운지에서 애프터눈티 세트를 경험하실 수 있다. 더 플라잉 호그에서는 우드 파이어 그릴에 구워 낸 제주식 구이 요리를 파인 다이닝 스타일로 추천해 드린다. SPA by JW에서 페이셜 및 딥 티슈 마사지를 경험하며 웰니스에 집중 할 수 있는 인피니티 풀을 포함해 총 4곳의 실내 수영장 또는 실외 수영장 또한 마련되어 있다. 패밀리클럽에서 아이들과 즐거운 시간을 보낼 수 있고, 어린이들을 위한 다양한 키즈 액티비티 프로그램도 준비된다. 완벽한 비즈니스 행사와 데스티네이션 웨딩을 계획하신다면, 한식 또는 양식 옵션을 선택하실 수 있는 맞춤 케이터링 메뉴가 제공되는 JW 메리어트 제주의 실내 혹은 실외 이벤트 공간을 활용해 보길 바란다. LED TV, 미니바, 대리석 욕조 그리고 무료 Wi-Fi가 제공되는 안락한 객실에서 충분한 휴식을 취하시길 바란다. 대부분의 객실에 아름다운 오션뷰를 만끽할 수 있는 발코니가 설치되어 있다.",http://tong.visitkorea.or.kr/cms/resource/32/3344532_image2_1.jpg
379,JW 메리어트 제주 리조트 & 스파,제주특별자치도 서귀포시 태평로 152 (호근동),숙소,,,,"TV, 드라이기, 목욕시설, 사우나실, 세면도구, 스포츠시설, 욕조, 휘트니스센터, 주차 가능, 조리 불가, 픽업서비스 불가",1600000,"객관적인 사실만을제주의 바다를 마주한 JW 메리어트 제주 리조트 & 스파는 제주 국제공항에서 50분 거리에 위치하고 있다. 서귀포 매일올레시장과 산방산, 성산일출봉 등 자연경관 가까이 자리 잡은 JW 메리어트 제주에서 진정한 휴식을 즐겨보길 바란다. 올데이 다이닝 레스토랑 아일랜드 키친에서 브런치 로열과 함께 여유롭게 하루를 시작하고, 더 라운지에서 애프터눈티 세트를 경험하실 수 있다. 더 플라잉 호그에서는 우드 파이어 그릴에 구워 낸 제주식 구이 요리를 파인 다이닝 스타일로 추천해 드린다. SPA by JW에서 페이셜 및 딥 티슈 마사지를 경험하며 웰니스에 집중 할 수 있는 인피니티 풀을 포함해 총 4곳의 실내 수영장 또는 실외 수영장 또한 마련되어 있다. 패밀리클럽에서 아이들과 즐거운 시간을 보낼 수 있고, 어린이들을 위한 다양한 키즈 액티비티 프로그램도 준비된다. 완벽한 비즈니스 행사와 데스티네이션 웨딩을 계획하신다면, 한식 또는 양식 옵션을 선택하실 수 있는 맞춤 케이터링 메뉴가 제공되는 JW 메리어트 제주의 실내 혹은 실외 이벤트 공간을 활용해 보길 바란다. LED TV, 미니바, 대리석 욕조 그리고 무료 Wi-Fi가 제공되는 안락한 객실에서 충분한 휴식을 취하시길 바란다. 대부분의 객실에 아름다운 오션뷰를 만끽할 수 있는 발코니가 설치되어 있다.",http://tong.visitkorea.or.kr/cms/resource/32/3344532_image2_1.jpg
